Player,Year,Games Played,Win Share
Dean Meminger,1977,416,16.7
Otto Moore,1977,682,24.8
Allen Murphy,1977,2,-0.1
Frank Oleynick,1977,102,-0.1
Mike Riordan,1977,639,33.3
Marv Roberts,1977,28,-0.2
Marshall Rogers,1977,26,-0.2
Phil Sellers,1977,44,0.0
Mike Sojourner,1977,191,8.3
Bud Stallworth,1977,313,0.6999999999999998
Keith Starr,1977,17,-0.2
Fatty Taylor,1977,79,2.1
Chuck Terry,1977,135,0.7999999999999999
Nate Thurmond,1977,964,78.0
Monte Towe,1977,51,0.1
George Trapp,1977,379,8.3
Dick Van Arsdale,1977,921,75.10000000000001
Tom Van Arsdale,1977,929,36.8
Neal Walk,1977,568,30.300000000000004
Andy Walker,1977,40,0.7
Henry Ward,1977,27,-0.1
Cornell Warner,1977,445,15.7
Bob Weiss,1977,783,31.200000000000003
Chuckie Williams,1977,22,-0.2
Dan Anderson,1976,95,1.6
Jerry Baskerville,1976,21,0.0
Dennis Bell,1976,63,0.1
Leon Benbow,1976,115,1.7
John Block,1976,597,32.800000000000004
Al Carlson,1976,28,0.1
Archie Clark,1976,725,64.8
Barry Clemens,1976,790,18.7
Mel Counts,1976,789,27.7
Jim Creighton,1976,32,-0.2
Billy Cunningham,1976,654,63.1
Rod Derline,1976,107,0.8
Dennis DuVal,1976,50,0.0
Leroy Ellis,1976,1048,46.3
Larry Fogle,1976,2,0.0
Donnie Freeman,1976,64,2.4
Dick Gibbs,1976,333,2.5
Matt Guokas,1976,782,27.8
Lindsay Hairston,1976,47,1.0
Clem Haskins,1976,681,35.8
Connie Hawkins,1976,499,47.599999999999994
Nate Hawthorne,1976,162,1.7000000000000002
John Hummer,1976,327,4.800000000000001
Steve Jones,1976,64,0.8
Wali Jones,1976,607,15.000000000000002
Len Kosmalski,1976,76,0.6
Tom Kozelko,1976,189,2.4
Stu Lantz,1976,547,32.5
Clyde Lee,1976,742,33.5
Greg Lee,1976,5,0.0
Phil Lumpkin,1976,82,0.7
LaRue Martin,1976,271,2.0
Ken Mayfield,1976,13,-0.2
Jon McGlocklin,1976,792,47.199999999999996
Cliff Meely,1976,318,4.6
Jeff Mullins,1976,804,62.7
Don Nelson,1976,1053,74.60000000000001
Steve Patterson,1976,350,4.8
Geoff Petrie,1976,446,26.1
Pat Riley,1976,528,4.4
Ron Riley,1976,264,2.5
Rick Roberson,1976,423,14.7
Ed Searcy,1976,4,0.0
Gene Short,1976,34,-0.1
Tal Skinner,1976,145,3.4
Jerry Sloan,1976,755,49.599999999999994
Terry Thomas,1976,28,0.2
Jimmy Walker,1976,698,43.1
Jim Washington,1976,774,39.3
Walt Wesley,1976,590,9.399999999999999
John Wetzel,1976,357,6.7
Ron Williams,1976,516,23.5
Lee Winfield,1976,403,12.1
Harthorne Wingo,1976,212,6.199999999999999
Luke Witte,1976,118,1.2
Rick Adelman,1975,462,10.0
Zelmo Beaty,1975,570,58.099999999999994
Walt Bellamy,1975,1043,130.3
Ken Boyd,1975,6,0.1
Steve Bracey,1975,187,3.9000000000000004
Bill Bridges,1975,926,59.800000000000004
John Brisker,1975,126,4.5
Ben Clyde,1975,25,0.2
Dick Cunningham,1975,358,4.2
Jesse Dark,1975,47,0.3
Jim Davis,1975,597,19.1
Steve Downing,1975,27,-0.2
Terry Driscoll,1975,244,5.1
Ken Durrett,1975,120,0.6
Hank Finkel,1975,551,13.5
Bernie Fryer,1975,111,2.0
Lamar Green,1975,360,6.8999999999999995
Happy Hairston,1975,776,70.0
Phil Hankinson,1975,31,0.6
Bernie Harris,1975,11,-0.1
Bill Hewitt,1975,361,5.2
Greg Jackson,1975,49,-0.1
Wardell Jackson,1975,56,0.3
Bob Kauffman,1975,525,31.5
Frank Kendrick,1975,24,0.3
Toby Kimball,1975,571,14.1
Don Kojis,1975,814,35.800000000000004
Russ Lee,1975,97,0.5
Bill Ligon,1975,38,-0.2
Stan Love,1975,227,5.5
Don May,1975,379,11.299999999999999
Kenny McIntosh,1975,177,-1.5
Gary Melchionni,1975,137,3.9000000000000004
Jim Owens,1975,58,0.4
Tom Riker,1975,82,0.4
Paul Ruffner,1975,52,0.1
Bob Rule,1975,403,22.700000000000003
Don Smith,1975,62,-0.1
Dave Stallworth,1975,522,20.4
George Thompson,1975,73,2.7
John Tschogl,1975,113,-0.4
Chet Walker,1975,1032,117.5
Perry Warbington,1975,5,-0.3
Stan Washington,1975,1,0.0
Owen Wells,1975,33,0.1
Lenny Wilkens,1975,1077,95.6
Dick Barnett,1974,971,68.8
Larry Cannon,1974,19,-0.2
Bill Chamberlain,1974,28,0.5
Bob Christian,1974,246,5.7
Charlie Davis,1974,144,1.4
Dave DeBusschere,1974,875,60.900000000000006
Joe Ellis,1974,524,5.1000000000000005
Rod Freeman,1974,35,0.0
Dick Garrett,1974,339,6.199999999999999
Jim Garvin,1974,6,0.0
Travis Grant,1974,36,0.5
Walt Hazzard,1974,724,30.099999999999998
Tom Ingelsby,1974,48,0.1
Larry Jones,1974,95,2.6
Ben Kelso,1974,46,0.0
Howard Komives,1974,742,5.2
Manny Leaks,1974,135,1.0
Jerry Lucas,1974,829,98.4
Mike Macaluso,1974,30,0.0
Ted Manakas,1974,5,0.0
Vester Marshall,1974,13,-0.1
Allie McGuire,1974,2,0.0
Stan McKenzie,1974,396,14.6
Tom Patterson,1974,25,0.2
Luther Rackley,1974,221,4.6
Mike Ratliff,1974,60,-0.2
Joe Reaves,1974,7,0.0
Willis Reed,1974,650,74.8
Rich Rinaldi,1974,79,0.2
Oscar Robertson,1974,1040,189.1
Mark Sibley,1974,28,-0.2
Justus Thigpen,1974,19,-0.1
Bob Verga,1974,21,0.1
John Warren,1974,303,4.2
Jerry West,1974,932,162.6
Art Williams,1974,541,17.6
Milt Williams,1974,68,0.7000000000000001
Wilt Chamberlain,1973,1045,247.20000000000002
Pete Cross,1973,182,4.2
Bob Davis,1973,9,-0.3
Terry Dischinger,1973,652,56.400000000000006
Scott English,1973,29,0.0
Harold Fox,1973,10,0.0
Johnny Green,1973,1057,58.2
Luther Green,1973,5,-0.3
Hal Greer,1973,1122,102.7
Gary Gregor,1973,296,2.6
Jeff Halliburton,1973,92,1.3
Fred Hilton,1973,120,-3.5
Gus Johnson,1973,581,35.7
Jim King,1973,607,17.700000000000003
Kevin Loughery,1973,755,29.800000000000004
Harvey Marlatt,1973,61,-0.19999999999999998
Eddie Mast,1973,112,0.30000000000000004
Eric McWilliams,1973,44,-0.4
Mark Minor,1973,4,0.0
Erwin Mueller,1973,425,9.7
Bob Portman,1973,221,4.4
Mike Price,1973,119,0.5
Flynn Robinson,1973,494,31.3
Frank Russell,1973,23,0.1
Tom Sanders,1973,916,56.5
Frank Schade,1973,9,0.0
Sam Sibert,1973,5,-0.1
William Smith,1973,30,0.2
Dave Sorenson,1973,213,5.4
Paul Stovall,1973,25,-0.1
John Trapp,1973,279,6.1000000000000005
John Tresvant,1973,559,24.400000000000002
Bill Turner,1973,294,4.8
Joby Wright,1973,77,0.6
Odis Allison,1972,36,-0.6
Vic Bartolome,1972,38,-0.4
Elgin Baylor,1972,846,104.1
Em Bryant,1972,566,8.700000000000001
Sid Catlett,1972,9,-0.2
Jerry Chambers,1972,239,2.9
Jimmy Collins,1972,74,0.5
Jackie Dinkins,1972,18,0.1
Bill Dinwiddie,1972,220,-2.2
Johnny Egan,1972,712,23.799999999999997
Greg Fillmore,1972,49,0.3
Jake Ford,1972,31,0.7
Clarence Glover,1972,25,0.3
Shaler Halimon,1972,170,0.0
Art Harris,1972,238,-1.7999999999999998
Al Henry,1972,49,0.7
Bill Hosket,1972,143,3.1
Greg Howard,1972,92,0.6
Darrall Imhoff,1972,801,29.999999999999996
Jake Jones,1972,17,0.0
Nick Jones,1972,188,2.2
Ron Knight,1972,101,0.09999999999999998
Charlie Lowery,1972,20,0.2
Jim Marsh,1972,39,-0.3
Willie McCarter,1972,155,-1.1
Gil McGregor,1972,42,-0.4
McCoy McLemore,1972,580,9.5
Eddie Miles,1972,605,24.3
Rex Morgan,1972,62,0.5
Dorie Murrey,1972,357,6.5
Barry Nelson,1972,28,0.1
Charlie Paulk,1972,120,-0.9000000000000001
Tom Payne,1972,29,0.3
Bob Quick,1972,136,4.0
Jackie Ridgle,1972,32,0.2
Larry Siegfried,1972,550,33.1
Garfield Smith,1972,63,-0.30000000000000004
Fred Taylor,1972,88,-0.6000000000000001
John Vallely,1972,100,-0.30000000000000004
Bobby Washington,1972,116,2.2
Jeff Webb,1972,75,0.0
Isaiah Wilson,1972,48,-0.5
Barry Yates,1972,24,-0.2
Charlie Yelverton,1972,69,-0.5
Gary Zeller,1972,78,-1.6
Cliff Anderson,1971,81,0.3
Bob Arnzen,1971,55,1.0
Al Attles,1971,711,36.6
Jim Barnes,1971,454,14.3
Moe Barr,1971,31,0.1
Johnny Baum,1971,65,0.30000000000000004
Tom Black,1971,71,0.1
Bob Boozer,1971,874,64.3
Nate Bowman,1971,243,1.4000000000000001
Len Chappell,1971,591,18.9
Joe Cooke,1971,73,-0.4
Freddie Crawford,1971,297,6.000000000000001
Connie Dierking,1971,706,13.2
Claude English,1971,18,-0.3
Levi Fontaine,1971,35,-0.3
Gary Freeman,1971,52,1.2
Walt Gilmore,1971,27,0.2
Bob Greacen,1971,43,-0.1
Fred Hetzel,1971,416,15.9
A.W. Holt,1971,6,-0.1
Bailey Howell,1971,950,114.7
Greg Hyder,1971,77,1.1
Rich Johnson,1971,97,1.4000000000000001
Earnie Killum,1971,4,-0.1
Bobby Lewis,1971,255,1.2
Paul Long,1971,71,1.0
Mike Lynn,1971,49,-0.3
Ed Manning,1971,280,4.199999999999999
Tom Meschery,1971,778,43.5
Larry Mikan,1971,53,-0.8
Bud Ogden,1971,74,0.7
Ralph Ogden,1971,32,-0.7
Bob Riley,1971,7,0.0
Mike Silliman,1971,36,0.3
Adrian Smith,1971,719,31.8
Dennis Stewart,1971,2,0.0
Bill Stricker,1971,1,0.0
Gary Suiter,1971,30,-0.3
Joe Thomas,1971,39,-0.6
Rod Thorn,1971,466,17.2
Al Tucker,1971,257,7.3
Herb White,1971,38,0.1
Bernie Williams,1971,128,-0.19999999999999998
Willie Williams,1971,25,-0.4
George Wilson,1971,410,0.4999999999999998
Marv Winkler,1971,3,0.0
Bill Zopf,1971,53,-0.1
Wally Anderzunas,1970,44,-0.2
John Arthurs,1970,11,0.0
Joe Caldwell,1970,468,23.900000000000002
Bob Cousy,1970,924,91.0
Dave Gambee,1970,750,35.8
Richie Guerin,1970,848,69.2
Al Hairston,1970,42,-0.5
Brian Heaney,1970,14,0.2
Neil Johnson,1970,202,1.9000000000000001
Joe Kennedy,1970,86,-0.09999999999999998
Dave Newmark,1970,145,1.2000000000000002
Rich Niemann,1970,40,0.2
Grady O'Malley,1970,24,-0.3
Don Ohl,1970,727,30.3
Loy Petersen,1970,69,0.3
George Reynolds,1970,10,0.1
Guy Rodgers,1970,892,33.1
Dave Scholz,1970,1,0.0
Ray Scott,1970,684,30.9
Gene Tormohlen,1970,271,2.3000000000000003
Tom Workman,1970,43,0.5
Bob Allen,1969,27,0.1
Harry Barnes,1969,22,-0.4
John Barnhill,1969,426,10.5
Ed Biedenbach,1969,7,-0.1
Jay Carty,1969,28,-0.1
Sonny Dove,1969,57,-0.09999999999999998
Wayne Embry,1969,831,37.6
Bob Ferry,1969,634,20.099999999999998
Pat Frink,1969,48,-0.5
Mal Graham,1969,70,0.8
Dennis Hamilton,1969,69,1.2
Skip Harlicka,1969,26,0.5
Tom Hawkins,1969,764,23.999999999999996
Sam Jones,1969,871,92.39999999999999
Rod Knowles,1969,8,-0.1
Tommy Kron,1969,184,1.8
Rudy LaRusso,1969,736,61.39999999999999
Dave Lattin,1969,112,0.8
George Lehmann,1969,66,0.0
Plummer Lott,1969,67,-1.2999999999999998
Jay Miller,1969,11,-0.4
Bud Olsen,1969,369,3.3000000000000003
Barry Orms,1969,64,-0.7
Craig Raymond,1969,27,0.0
Bill Russell,1969,963,163.4
Doug Sims,1969,4,0.0
Dwight Waller,1969,11,-0.1
Bob Warlick,1969,157,1.0999999999999999
Ken Wilburn,1969,7,0.1
Cliff Williams,1969,3,-0.1
Bud Acton,1968,23,0.1
Henry Akin,1968,86,-1.2999999999999998
Tyrone Britt,1968,11,0.0
Jim Burns,1968,3,-0.1
Jim Caldwell,1968,2,0.0
George Carter,1968,1,0.0
Larry Costello,1968,706,62.699999999999996
Ron Filipek,1968,19,0.0
Gary Gray,1968,44,-0.5
Reggie Harding,1968,205,5.7
Al Jackson,1968,2,-0.1
Johnny Jones,1968,51,-0.5
George Lee,1968,297,6.5
Bill Melchionni,1968,144,1.0
George Patterson,1968,59,0.1
Jim Reid,1968,6,0.1
Dave Schellhase,1968,73,-0.6000000000000001
Craig Spitzer,1968,10,0.0
Joe Strawder,1968,231,10.9
Tom Thacker,1968,218,-0.6
Jim Ware,1968,63,-1.1
Rick Weitzman,1968,25,-0.3
Roland West,1968,4,0.0
Johnny Austin,1967,4,-0.1
Dave Deutsch,1967,19,-0.5
Wayne Hightower,1967,316,3.7
Bob Hogsett,1967,7,0.0
Tom Hoover,1967,100,0.5
K.C. Jones,1967,676,38.800000000000004
Wayne Molis,1967,13,-0.2
Paul Neumann,1967,451,28.3
Ron Reed,1967,119,-1.0
Chico Vaughn,1967,327,10.299999999999999
Gerry Ward,1967,169,1.0999999999999999
Ben Warley,1967,288,8.1
Ron Watts,1967,28,-0.1
Jay Arnette,1966,114,0.1
Al Bianchi,1966,687,8.3
Ron Bonham,1966,76,2.0
Gary Bradds,1966,44,0.5
Jesse Branson,1966,5,0.0
Bill Buntin,1966,42,0.9
Donnie Butcher,1966,279,4.3999999999999995
John Fairchild,1966,30,-0.6
Mike Farmer,1966,423,6.300000000000001
Will Frazier,1966,2,-0.1
Tom Gola,1966,698,53.3
Si Green,1966,504,11.0
Cliff Hagan,1966,745,75.0
Art Heyman,1966,147,4.0
Red Kerr,1966,905,61.599999999999994
Thales McReynolds,1966,5,-0.2
Willie Naulls,1966,716,34.2
Gary Phillips,1966,348,2.3
Woody Sauldsberry,1966,462,-10.7
Willie Somerset,1966,8,0.1
John Thompson,1966,74,2.1
Jack Twyman,1966,823,75.1
Gene Wiley,1966,300,8.3
Bucky Bockhorn,1965,474,7.9
Dave Budd,1965,353,11.7
Ed Burton,1965,15,0.0
Al Butler,1965,234,7.0
Steve Courtin,1965,24,0.2
Bob Duffy,1965,111,0.5
Jerry Greenspan,1965,25,0.4
Jerry Grote,1965,11,0.1
Charlie Hardnett,1965,164,3.0
Tom Heinsohn,1965,654,59.800000000000004
Gary Hill,1965,79,0.39999999999999997
Les Hunter,1965,24,-0.5
Willie Jones,1965,272,0.9
Bud Koper,1965,54,1.0
Barry Kramer,1965,52,0.2
Billy McGill,1965,158,6.7
Jackie Moreland,1965,348,8.0
Cotton Nash,1965,45,0.0
Bevo Nordmann,1965,133,1.9000000000000001
Bob Pettit,1965,792,136.09999999999997
Hub Reed,1965,479,9.4
John Rudometkin,1965,131,1.0
Barney Cable,1964,362,6.4
Larry Comley,1964,12,-0.3
Gene Conley,1964,351,5.2
Mel Gibson,1964,9,-0.1
Jerry Harkness,1964,5,0.0
Paul Hogue,1964,65,-1.1
Jim Krebs,1964,515,12.4
Jim Loscutoff,1964,511,3.6
Clyde Lovellette,1964,704,70.60000000000001
Johnny McCarthy,1964,316,4.699999999999999
Mel Peterson,1964,2,0.0
Frank Ramsey,1964,623,49.1
Ken Rohloff,1964,2,0.0
Dolph Schayes,1964,996,142.3
Kenny Sears,1964,529,55.800000000000004
Frank Selvy,1964,565,23.799999999999997
Lee Shaffer,1964,196,8.2
Gene Shue,1964,699,38.9
Larry Staverman,1964,265,6.899999999999999
Roger Strickland,1964,1,0.0
Hubie White,1964,52,-0.8
John Windsor,1964,11,0.1
Joe Buckhalter,1963,65,1.0999999999999999
Cleveland Buckner,1963,68,1.4000000000000001
Johnny Cox,1963,73,0.5
Danny Doyle,1963,4,0.1
Walter Dukes,1963,553,24.0
Dave Fedor,1963,7,-0.1
Al Ferrari,1963,371,8.9
Jack Foley,1963,11,0.1
Gene Guarilia,1963,129,1.2999999999999998
Dave Gunther,1963,1,0.0
Ron Horn,1963,31,-0.2
Hot Rod Hundley,1963,431,4.3999999999999995
Howie Jolliff,1963,138,0.7
Phil Jordon,1963,442,9.7
Maurice King,1963,38,0.0
Fred LaCour,1963,144,3.3
Slick Leonard,1963,426,3.9000000000000004
Ted Luckenbill,1963,87,0.30000000000000004
Nick Mantis,1963,52,-0.8
Porter Meriwether,1963,31,0.2
Howie Montgomery,1963,20,0.1
Mel Nowell,1963,39,-0.1
Dave Piontek,1963,413,7.1
Joe Roberts,1963,181,2.1
Jeff Slade,1963,3,0.0
Tom Stith,1963,25,-0.6
Dan Swartz,1963,39,1.0
Dan Tieman,1963,29,-0.5
Ralph Wells,1963,3,-0.2
Stacey Arceneaux,1962,7,-0.1
Paul Arizin,1962,713,108.80000000000001
George Blaney,1962,36,-0.1
George Bon Salle,1962,3,-0.1
Carl Braun,1962,788,64.3
Howie Carl,1962,31,-0.5
Ed Conlin,1962,486,14.100000000000001
Jimmy Darrow,1962,5,-0.1
Ralph Davis,1962,150,0.39999999999999997
Archie Dees,1962,190,5.4
Rich Eichhorst,1962,1,0.0
Ray Felix,1962,637,39.5
Larry Foust,1962,817,79.1
Joe Graboski,1962,845,25.3
Swede Halbrook,1962,143,0.3
Vern Hatton,1962,225,0.2
Cleo Hill,1962,58,0.3
Andy Johnson,1962,292,7.999999999999999
Doug Kistler,1962,5,0.0
York Larese,1962,59,0.3
Whitey Martin,1962,66,-0.5
Shellie McMillon,1962,263,8.1
Bob McNeill,1962,125,1.9
Chuck Noble,1962,411,-0.8999999999999999
Chuck Osborne,1962,4,-0.1
Frank Radovich,1962,37,0.0
Joe Ruklick,1962,114,-0.09999999999999998
Bob Sims,1962,65,0.4
Bill Smith,1962,9,-0.2
Bobby Smith,1962,13,-0.3
Sam Stith,1962,32,-0.1
Jack Turner,1962,107,0.6
Charlie Tyra,1962,348,4.9
Horace Walker,1962,65,0.3
Bob Wiesenhahn,1962,60,-0.7
Wayne Yates,1962,37,-0.5
Dave Zeller,1962,61,-0.1
Gary Alcorn,1961,78,-1.3
Ernie Beck,1961,371,8.999999999999998
Whitey Bell,1961,36,0.1
Dick Garmaker,1961,421,25.6
Jack George,1961,506,17.7
Ron Johnson,1961,14,-0.1
Pickles Kennedy,1961,7,-0.1
Jim Palmer,1961,196,4.5
Cal Ramsey,1961,13,0.1
Phil Rollins,1961,177,1.9000000000000001
Bill Sharman,1961,711,82.8
Win Wilfong,1961,268,2.6
Bob Anderegg,1960,33,0.0
Boo Ellis,1960,118,3.1
Ed Fleming,1960,292,10.0
Steve Hamilton,1960,82,1.0
Bob Hopkins,1960,273,9.500000000000002
Billy Kenville,1960,345,13.7
Earl Lloyd,1960,560,19.3
Slater Martin,1960,745,47.599999999999994
Brendan McCann,1960,41,-0.6000000000000001
Dick McGuire,1960,738,51.0
Jack McMahon,1960,524,6.3
Togo Palazzi,1960,324,6.499999999999999
Med Park,1960,313,7.6000000000000005
Jim Ray,1960,8,-0.2
John Richter,1960,66,0.4
Paul Seymour,1960,622,37.699999999999996
Chuck Share,1960,596,41.9
Ron Sobie,1960,192,7.199999999999999
Guy Sparrow,1960,150,0.09999999999999987
Wayne Stevens,1960,8,-0.2
Tony Windis,1960,9,-0.2
George Yardley,1960,472,58.5
Jerry Bird,1959,11,0.0
Pete Brennan,1959,16,-0.1
George Dempsey,1959,315,10.7
Dick Farley,1959,211,8.3
Joe Holup,1959,192,4.2
Neil Johnston,1959,516,92.0
Tommy Kearns,1959,1,0.0
Ed Macauley,1959,641,100.5
Tom Marshall,1959,168,4.1
Vern Mikkelsen,1959,699,83.30000000000001
Jack Parr,1959,66,-0.3
Lennie Rosenbluth,1959,82,-0.7
Bennie Swain,1959,58,1.9
Lou Tsioropoulos,1959,157,2.0999999999999996
Dick Atha,1958,43,0.7
Doug Bolstorff,1958,3,0.0
George Brown,1958,1,0.0
Bob Burrow,1958,81,1.9
Nat Clifton,1958,544,15.0
Jack Coleman,1958,633,47.599999999999994
Walt Davis,1958,325,4.8
Corky Devlin,1958,210,3.8
Dick Duckett,1958,34,0.2
Pat Dunn,1958,28,-0.1
Bill Ebben,1958,8,-0.2
Bo Erias,1958,18,-0.1
Larry Friend,1958,44,-0.4
Harry Gallatin,1958,682,78.3
Bob Harrison,1958,615,15.100000000000001
Bob Houbregs,1958,281,16.6
Mel Hutchins,1958,437,27.900000000000002
McCoy Ingram,1958,24,-0.7
Monk Meineke,1958,343,14.9
Red Morrison,1958,155,2.2
Jack Nichols,1958,505,23.900000000000002
Worthy Patterson,1958,4,0.0
Jerry Paulson,1958,6,0.0
Andy Phillip,1958,701,60.699999999999996
Ray Radziszewski,1958,1,-0.1
Richie Regan,1958,215,3.5
Dick Ricketts,1958,212,2.1
Arnie Risen,1958,637,55.900000000000006
Dick Schnittker,1958,364,22.0
Ron Shavlik,1958,8,-0.3
Art Spoelstra,1958,278,8.6
Maurice Stokes,1958,202,16.0
Bill Thieben,1958,85,-0.49999999999999994
Jim Walsh,1958,10,-0.2
Forest Able,1957,1,0.0
Bob Armstrong,1957,19,-0.1
Jim Baechtold,1957,321,14.8
John Barber,1957,5,0.0
Irv Bemoras,1957,131,1.4
Gary Bergen,1957,6,0.0
Alex Hannum,1957,516,13.1
Dick Hemric,1957,138,5.2
Larry Hennessy,1957,74,-0.9
Lew Hitch,1957,414,15.2
Ed Kalafat,1957,209,5.4
Hal Lear,1957,3,0.0
Chuck Mencel,1957,141,1.9000000000000001
Jackie Moore,1957,134,1.7
Red Rocha,1957,586,47.800000000000004
Dick Rosenthal,1957,85,1.9
Don Savage,1957,17,-0.1
Bob Schafer,1957,65,-0.8
Whitey Skoog,1957,341,14.2
Odie Spears,1957,479,27.900000000000002
Norm Stewart,1957,5,-0.1
Jim Tucker,1957,99,1.3
Bobby Wanzer,1957,568,63.99999999999999
Bob Williams,1957,24,0.5
Jesse Arnelle,1956,31,0.0
Ernie Barrett,1956,131,0.7
Don Bielke,1956,7,0.2
Frankie Brian,1956,438,29.999999999999996
Chuck Cooper,1956,409,11.600000000000001
Red Davis,1956,3,-0.1
Ron Feiereisel,1956,10,0.0
Chris Harris,1956,41,-0.8
Jim Holstein,1956,225,2.5
Johnny Horan,1956,19,-0.1
George Mikan,1956,439,108.69999999999999
Bob Peterson,1956,103,1.5
Bob Santini,1956,4,0.1
Connie Simmons,1956,598,29.4
Jack Stephens,1956,72,4.8
Ernie Vandeweghe,1956,224,18.099999999999998
Max Zaslofsky,1956,540,48.300000000000004
Don Anielak,1955,1,-0.1
Don Barksdale,1955,262,9.1
Bob Brannum,1955,338,5.5
Tom Brennan,1955,11,0.1
Bill Calhoun,1955,442,18.6
Bob Carney,1955,19,0.3
Fred Christ,1955,6,0.1
Cal Christensen,1955,291,8.2
Bert Cook,1955,37,0.0
Bob Davies,1955,462,49.800000000000004
Fred Diute,1955,7,-0.3
Danny Finn,1955,142,0.9999999999999999
Jim Fritsche,1955,84,-1.5999999999999999
Bill Gabor,1955,307,11.2
Chuck Grigsby,1955,7,0.0
Rollen Hans,1955,80,0.6
Herm Hedderick,1955,5,-0.1
Don Henriksen,1955,138,4.4
Paul Hoffman,1955,317,12.4
Mike Kearns,1955,6,-0.1
Dan King,1955,12,0.0
Bob Knight,1955,2,0.1
Ronnie MacGilvray,1955,6,-0.1
Phil Martin,1955,7,-0.1
Ken McBride,1955,12,-0.4
Al McGuire,1955,191,5.4
Carl McNulty,1955,1,-0.1
Ken Murray,1955,181,3.6
Boris Nachamkin,1955,6,0.0
Jim Neal,1955,80,0.1
Wally Osterkorn,1955,204,8.9
Jim Pollard,1955,438,34.900000000000006
George Ratkovicz,1955,343,28.6
Al Roges,1955,84,0.7
Pep Saul,1955,384,12.799999999999999
Fred Scolari,1955,534,33.7
Don Sunderlage,1955,113,2.7
Paul Walther,1955,370,20.400000000000002
Bobby Watson,1955,63,-0.1
Skippy Whitaker,1955,3,-0.1
Zeke Zawoluk,1955,179,8.1
Don Ackerman,1954,28,-0.6
Don Asmonga,1954,7,-0.3
Leo Barnhorst,1954,344,13.3
Bill Bolger,1954,20,0.2
Vince Boryla,1954,285,16.0
Bob Donham,1954,273,17.9
Gene Dyker,1954,11,-0.3
Ed Earle,1954,2,0.0
Joe Fulks,1954,489,29.3
Bato Govedarica,1954,23,0.2
Norm Grekin,1954,1,0.0
Bob Harris,1954,325,15.6
Red Holzman,1954,358,1.9
Dick Knostman,1954,5,0.2
Bob Lavoy,1954,264,16.0
Don Lofgran,1954,209,3.0
Jim Luisi,1954,31,0.0
Mo Mahoney,1954,8,0.0
Al Masino,1954,99,3.1
Ed Mikan,1954,323,6.0
Eddie Miller,1954,142,5.1000000000000005
Jack Molinas,1954,32,3.6
Paul Nolen,1954,1,0.0
Mike Novak,1954,125,2.2
Jim Phelan,1954,4,-0.1
Connie Rea,1954,20,-0.6
Frank Reddout,1954,7,0.3
Fred Schaus,1954,334,31.4
George Senesky,1954,482,21.900000000000002
Zeke Sinicola,1954,12,-0.2
Ed Smith,1954,12,-0.3
Joe Smyth,1954,40,0.1
Dick Surhoff,1954,58,0.19999999999999996
Norm Swanson,1954,63,-0.4
Bill Tosheff,1954,203,5.1
Hal Uplinger,1954,23,0.1
Isaac Walthour,1954,4,-0.1
Mark Workman,1954,79,-1.2999999999999998
Nelson Bobb,1953,227,6.1000000000000005
Don Boven,1953,195,7.5
Jim Brasco,1953,20,-0.2
Dick Bunt,1953,26,-0.3
Al Cervi,1953,202,22.0
Ray Corley,1953,102,0.7999999999999999
Dillard Crocker,1953,154,1.8000000000000005
Pete Darcey,1953,12,-0.2
Blaine Denning,1953,1,0.0
Dike Eddleman,1953,267,7.3
George Feigenbaum,1953,17,-0.6000000000000001
Jake Fendley,1953,103,2.1
Jerry Fleishman,1953,262,7.800000000000001
Dick Groat,1953,26,2.0
Don Hanrahan,1953,18,0.2
Kleggie Hermsen,1953,288,11.4
Arnie Johnson,1953,332,39.2
Ralph Johnson,1953,204,5.300000000000001
Noble Jorgensen,1953,268,13.5
George Kaftan,1953,212,9.0
Jack Kerris,1953,271,17.799999999999997
Jack Kiley,1953,53,-1.9000000000000001
Frank Kudelka,1953,228,4.1
Andrew Levane,1953,103,0.7999999999999999
Bob Lochmueller,1953,62,0.5
Ray Lumpp,1953,300,15.599999999999998
John Mahnken,1953,414,1.2000000000000006
Jack McCloskey,1953,1,0.0
Bucky McConnell,1953,14,0.5
George McLeod,1953,10,-0.2
Stan Miasek,1953,365,31.3
Dave Minor,1953,116,3.7
Bill Mlkvy,1953,31,-1.0
Jim Mooney,1953,18,0.2
Bob Naber,1953,4,-0.1
John O'Boyle,1953,5,0.0
Ralph O'Brien,1953,119,3.1
Mike O'Neill,1953,4,-0.1
Kevin O'Shea,1953,174,3.8
Don Otten,1953,219,20.9
Claude Overton,1953,15,-0.4
Johnny Payak,1953,120,3.9
Mel Payton,1953,111,2.5
Ralph Polson,1953,49,0.8
Bob Priddy,1953,16,0.0
Moe Radovich,1953,4,0.1
Sherwin Raiken,1953,6,-0.3
Gene Rhodes,1953,65,0.9
Kenny Rollins,1953,168,4.2
Howie Schultz,1953,173,5.6
Cliff Barker,1952,149,2.1
Elmer Behnke,1952,4,-0.1
Charlie Black,1952,136,4.2
Stan Brown,1952,34,0.19999999999999998
Walt Budko,1952,253,13.799999999999999
Art Burris,1952,74,-1.1
Gerry Calabrese,1952,104,1.9
Bill Closs,1952,186,7.2
Ed Dahler,1952,14,0.1
Nate DeLong,1952,17,0.8
Dick Dickey,1952,45,0.3
Jerry Fowler,1952,6,-0.1
