,Player ID,Player,Year,Games Played,Win Share, Relevancy
1379,greenwi01,Willie Green,2015,731,13.000000000000002,2.696769864408763
1380,haywobr01,Brendan Haywood,2015,816,43.8,3.4715819617602306
1381,henryxa01,Xavier Henry,2015,185,0.6000000000000001,0.6401306374939457
1382,hudsole01,Lester Hudson,2015,57,0.3,0.1990425916814905
1383,hummero01,Robbie Hummel,2015,98,1.9,0.3640121693479185
1384,jamesbe01,Bernard James,2015,92,1.7999999999999998,0.3419828207437667
1385,jerregr01,Grant Jerrett,2015,8,-0.1,0.0256979245376107
1386,johnsni01,Nick Johnson,2015,28,-0.1,0.0938797427194289
1387,jonespe01,Perry Jones,2015,143,1.7,0.5142716539577968
1388,jordaje01,Jerome Jordan,2015,65,1.7,0.2483625630487059
1389,kirilan01,Andrei Kirilenko,2015,797,75.39999999999999,3.9044470297630935
1390,kirkal01,Alex Kirk,2015,5,0.0,0.0170454549599443
1391,kuzmiog01,Ognjen Kuzmić,2015,37,0.3,0.1308607734996723
1392,ledori01,Ricky Ledo,2015,28,-0.6,0.0860057269713974
1393,leema01,Malcolm Lee,2015,36,0.5,0.130601288889794
1394,mariosh01,Shawn Marion,2015,1163,125.0,5.933276664695091
1395,martica01,Cartier Martin,2015,243,3.8,0.88825161100862
1396,martike01,Kenyon Martin,2015,757,48.400000000000006,3.342886543005757
1397,maxieja01,Jason Maxiell,2015,618,20.3,2.42650322160275
1398,mcneaje01,Jerel McNeal,2015,6,-0.1,0.0188797427194289
1399,mekelga01,Gal Mekel,2015,35,-0.6000000000000001,0.1098693633350337
1400,millequ01,Quincy Miller,2015,69,-0.1,0.2336524699921561
1401,morrida01,Darius Morris,2015,132,-0.4,0.4437007878160645
1402,murryto01,Toure' Murry,2015,56,-0.1,0.1893342881739743
1403,pargoja01,Jannero Pargo,2015,499,4.8999999999999995,1.778301718381562
1404,priceaj01,A.J. Price,2015,261,4.7,0.9637884757187132
1405,radulmi01,Miroslav Raduljica,2015,53,1.1,0.1980046532419772
1406,randosh01,Shavlik Randolph,2015,146,2.3,0.5339477455827074
1407,ricegl02,Glen Rice Jr.,2015,16,-0.2,0.0513958486607317
1408,richaja01,Jason Richardson,2015,857,59.10000000000001,3.852299570922722
1409,ridnolu01,Luke Ridnour,2015,830,36.1,3.3980493919678185
1410,salmojo01,John Salmons,2015,895,33.9,3.5849946317673886
1411,shvedal01,Alexey Shved,2015,182,3.2,0.6708482466564368
1412,stiemgr01,Greg Stiemsma,2015,203,6.0,0.7865336439363223
1413,tayloje03,Jeff Taylor,2015,132,1.2999999999999998,0.4704724413593716
1414,telfase01,Sebastian Telfair,2015,564,4.8999999999999995,1.999892627472471
1415,thomama01,Malcolm Thomas,2015,40,0.1,0.1379384399277324
1416,thomaty01,Tyrus Thomas,2015,402,12.900000000000002,1.5736041521682478
1417,turiaro01,Ronny Turiaf,2015,473,19.3,1.9164370082885056
1418,turkohe01,Hedo Türkoğlu,2015,997,63.3,4.3957140304789135
1419,walkebi01,Henry Walker,2015,181,4.9,0.6942108092906529
1420,wallage01,Gerald Wallace,2015,832,59.5,3.7733715107938743
1421,wearda01,David Wear,2015,2,0.0,0.0068181822326715
1422,webstma02,Martell Webster,2015,580,24.7,2.366249105639973
1423,willish03,Shawne Williams,2015,314,6.8,1.1775411600422636
1424,wrighdo01,Dorell Wright,2015,549,25.999999999999996,2.2810397284030364
1425,allenra02,Ray Allen,2014,1300,145.20000000000002,6.718432355606032
1426,armsthi01,Hilton Armstrong,2014,292,3.9,1.0568718688486938
1427,ayongu01,Gustavo Ayón,2014,135,5.1,0.5405422339166966
1428,babbch01,Chris Babb,2014,14,0.0,0.0477272732867753
1429,battish01,Shane Battier,2014,977,75.7,4.52280780299329
1430,biedran01,Andris Biedriņš,2014,516,30.799999999999997,2.244130279729152
1431,billuch01,Chauncey Billups,2014,1043,120.69999999999996,5.456469220316123
1432,blatcan01,Andray Blatche,2014,564,19.300000000000004,2.226664281160791
1433,boganke01,Keith Bogans,2014,671,20.500000000000004,2.610334646228794
1434,brewero02,Ronnie Brewer,2014,502,30.4,2.190103794403454
1435,bynuman01,Andrew Bynum,2014,418,37.400000000000006,2.013976378512259
1436,childjo01,Josh Childress,2014,391,25.799999999999997,1.7392537586124734
1437,chrisdi01,Dionte Christmas,2014,31,0.3,0.1104062281901397
1438,collija04,Jason Collins,2014,735,20.2,2.823792054961793
1439,decolna01,Nando De Colo,2014,119,2.3,0.4419022911822657
1440,edwarsh01,Shane Edwards,2014,2,0.0,0.0068181823776844
1441,elyme01,Melvin Ely,2014,375,3.8,1.3382516111536331
1442,favervi01,Vítor Luiz Faverani,2014,37,0.3,0.1308607736446851
1443,felixca01,Carrick Felix,2014,7,0.0,0.023863636923139
1444,fishede01,Derek Fisher,2014,1287,62.3,5.368602362764228
1445,garredi02,Diante Garrett,2014,90,-1.0,0.2910701508816214
1446,gomesry01,Ryan Gomes,2014,487,19.3,1.9641642811607911
1447,grayaa01,Aaron Gray,2014,318,6.1,1.180153901776396
1448,harrejo01,Josh Harrellson,2014,75,2.0999999999999996,0.2887526848830531
1449,harrial01,Al Harrington,2014,981,42.6,4.015184324109968
1450,harriel01,Elias Harris,2014,2,0.0,0.0068181823776844
1451,harrimi01,Mike Harris,2014,54,0.9,0.1982641379968684
1452,iveyro01,Royal Ivey,2014,492,4.6,1.7497136727141196
1453,jacksst02,Stephen Jackson,2014,858,35.99999999999999,3.49192913441777
1454,jamesda01,Damion James,2014,39,-0.1,0.1313797428644418
1455,jamesmi01,Mike James,2014,595,22.4,2.3811649969804045
1456,jamisan01,Antawn Jamison,2014,1083,87.9,5.076297423608894
1457,jeffeot01,Othyus Jeffers,2014,37,0.8999999999999999,0.140309592542323
1458,johnsda03,Darius Johnson-Odom,2014,7,-0.3,0.0191392274743201
1459,jonesso01,Solomon Jones,2014,281,5.0,1.0366947034943632
1460,kravtvi01,Viacheslav Kravtsov,2014,45,0.4,0.1597083040670187
1461,lambdo01,Doron Lamb,2014,100,0.0999999999999999,0.3424838946181999
1462,lewisra02,Rashard Lewis,2014,1049,90.9,5.007632427187992
1463,masonro01,Roger Mason,2014,518,12.9,1.9690586977678064
1464,maynoer01,Eric Maynor,2014,267,3.3,0.9621957772237832
1465,mitchto02,Tony Mitchell,2014,21,0.2,0.0747405159496243
1466,mitchto03,Tony Mitchell,2014,3,0.1,0.0118020764363817
1467,moultar01,Arnett Moultrie,2014,59,1.7,0.2279080177391733
1468,mulleby01,Byron Mullens,2014,189,0.5000000000000001,0.652192198125716
1469,murpher01,Erik Murphy,2014,24,-0.1,0.0802433792280781
1470,ndiayha01,Hamady N'Diaye,2014,33,0.1,0.1140748037091089
1471,nashst01,Steve Nash,2014,1217,130.0,6.1961077314113275
1472,nedovne01,Nemanja Nedović,2014,24,-0.4,0.0755189697792592
1473,onealje01,Jermaine O'Neal,2014,1011,66.10000000000001,4.487535791540175
1474,odengr01,Greg Oden,2014,105,7.3,0.4729151759353079
1475,ortonda01,Daniel Orton,2014,51,1.1,0.1911864715688083
1476,outlatr01,Travis Outlaw,2014,622,16.400000000000002,2.3787222625494815
1477,pittmde01,Dexter Pittman,2014,50,0.4,0.1767537586124733
1478,poweljo01,Josh Powell,2014,316,2.5,1.1166428065723872
1479,randoan01,Anthony Randolph,2014,252,5.800000000000001,0.9504294923275772
1480,shakumu01,Mustafa Shakur,2014,25,-0.5,0.0773532575387439
1481,shengto01,Tornike Shengelia,2014,45,-0.1,0.1518342883189872
1482,singlch01,Chris Singleton,2014,148,2.2,0.5391911243962958
1483,sivape01,Peyton Siva,2014,24,-0.2,0.0786685760784718
1484,smithch05,Chris Smith,2014,2,0.0,0.0068181823776844
1485,southja01,James Southerland,2014,4,0.0,0.0136363641958663
1486,tayloty01,Tyshawn Taylor,2014,61,-1.0,0.1922065145179851
1487,thabeha01,Hasheem Thabeet,2014,224,4.8,0.8392269153769686
1488,thomaad01,Adonis Thomas,2014,6,0.0,0.0204545460140481
1489,tinslja01,Jamaal Tinsley,2014,547,17.3,2.1372136727141196
1490,tylerje01,Jeremy Tyler,2014,104,0.2,0.3576950614041698
1491,varnaja01,Jarvis Varnado,2014,37,0.7000000000000001,0.1371599862431104
1492,veselja01,Jan Veselý,2014,162,4.0,0.6152648538164819
1493,wareca01,Casper Ware,2014,9,0.2,0.0338314250405334
1494,watsoea01,Earl Watson,2014,878,19.200000000000003,3.29554402346573
1495,waynsma01,Maalik Wayns,2014,29,-0.1999999999999999,0.0957140306239264
1496,whitedj01,D.J. White,2014,138,3.8,0.5302970656990874
1497,whitero03,Royce White,2014,3,0.0,0.0102272732867754
1498,wrighch01,Chris Wright,2014,32,0.8999999999999999,0.1232641379968684
1499,akognjo01,Josh Akognon,2013,3,0.0,0.0102272734825223
1500,beaubro01,Rodrigue Beaubois,2013,182,4.800000000000001,0.6960450973908975
1501,brownkw01,Kwame Brown,2013,607,20.7,2.3953024345419354
1502,cambyma01,Marcus Camby,2013,973,81.50000000000001,4.600510022229838
1503,carroma01,Matt Carroll,2013,459,10.9,1.7364262713350636
1504,conrowi01,Will Conroy,2013,16,-0.4,0.0482462427022789
1505,cookda02,Daequan Cook,2013,328,4.9,1.1953471732677765
1506,curryed01,Eddy Curry,2013,527,21.8,2.139897996460332
1507,daniema01,Marquis Daniels,2013,548,16.6,2.1295991417717137
1508,delfica01,Carlos Delfino,2013,507,22.6,2.0843146034753643
1509,dentmju01,Justin Dentmon,2013,8,-0.1,0.0256979248783705
1510,diopde01,DeSagana Diop,2013,601,12.8,2.2504384402684923
1511,doolike01,Keyon Dooling,2013,728,18.5,2.773156765250597
1512,duhonch01,Chris Duhon,2013,606,25.0,2.4596098790659155
1513,ebankde01,Devin Ebanks,2013,63,0.6,0.2242215469256147
1514,engliki01,Kim English,2013,41,0.2,0.1429223343271894
1515,gelabmi01,Mickaël Gelabale,2013,145,3.0,0.5415622770616204
1516,gibsoda01,Daniel Gibson,2013,397,15.9,1.6038027924517422
1517,haddaha01,Hamed Haddadi,2013,151,1.6999999999999995,0.541544381571284
1518,hamilri01,Richard Hamilton,2013,921,62.7,4.1271743028311265
1519,hansbbe01,Ben Hansbrough,2013,28,0.2,0.0986041525090076
1520,harrite01,Terrel Harris,2013,42,-0.5,0.1353078031890363
1521,haywala01,Lazar Hayward,2013,72,0.3,0.250178955658614
1522,higgico01,Cory Higgins,2013,44,-1.3,0.1295275598103677
1523,hillgr01,Grant Hill,2013,1026,99.9,5.070955619939215
1524,honeyty01,Tyler Honeycutt,2013,24,-0.1,0.0802433794238251
1525,howarjo01,Josh Howard,2013,507,37.9,2.325259485365128
1526,howarju01,Juwan Howard,2013,1208,59.4,5.053614889803209
1527,jeffrja01,Jared Jeffries,2013,629,13.3,2.353767001471069
1528,jenkich01,Charles Jenkins,2013,110,0.5,0.3828740165032811
1529,johnsch03,Chris Johnson,2013,71,1.4,0.2640926993951923
1530,johnsiv01,Ivan Johnson,2013,125,4.5,0.4970025061238967
1531,jonesde01,DeQuan Jones,2013,63,0.1,0.2163475311775832
1532,jonesdo02,Dominique Jones,2013,80,0.2,0.275876879781735
1533,joneske01,Kevin Jones,2013,32,0.2,0.1122405161453713
1534,josepkr01,Kris Joseph,2013,10,-0.1,0.0325161066965524
1535,kiddja01,Jason Kidd,2013,1391,138.7,6.926297423804641
1536,kleizli01,Linas Kleiza,2013,409,13.6,1.6084914109198882
1537,maggeco01,Corey Maggette,2013,827,62.2,3.7988457416285497
1538,mcguido01,Dominic McGuire,2013,342,4.2,1.232050823947805
1539,melofa01,Fab Melo,2013,6,0.0,0.020454546209795
1540,milicda01,Darko Miličić,2013,468,6.999999999999999,1.705690766682236
1541,murphke01,Kevin Murphy,2013,17,-0.3,0.0532301367609761
1542,murphtr01,Troy Murphy,2013,729,50.19999999999999,3.2757784545848843
1543,odomla01,Lamar Odom,2013,961,77.00000000000003,4.488734789588464
1544,ohlbrti01,Tim Ohlbrecht,2013,3,-0.1,0.008652470332916
1545,pavloal01,Sasha Pavlović,2013,567,6.8,2.0400411603830233
1546,petrojo01,Johan Petro,2013,473,5.6,1.7006889771332023
1547,pietrmi01,Mickaël Piétrus,2013,557,19.7,2.209099857591327
1548,przybjo01,Joel Przybilla,2013,592,23.100000000000005,2.381961346496123
1549,quinnch01,Chris Quinn,2013,241,5.3,0.9050554767752926
1550,radmavl01,Vladimir Radmanović,2013,737,26.5,2.929822835400919
1551,richaqu01,Quentin Richardson,2013,783,32.699999999999996,3.1842788124946915
1552,roybr01,Brandon Roy,2013,326,37.5,1.7019148182212482
1553,samuesa01,Samardo Samuels,2013,109,0.6,0.3810397287437964
1554,selbyjo01,Josh Selby,2013,38,-0.7,0.11852183325346
1555,smithno01,Nolan Smith,2013,84,-0.8,0.2737652119220356
1556,stackje01,Jerry Stackhouse,2013,970,52.400000000000006,4.132015032967132
1557,stevede01,DeShawn Stevenson,2013,824,12.3,3.0027916972477335
1558,summeda01,DaJuan Summers,2013,83,-0.0999999999999999,0.2813797430601888
1559,thomaku01,Kurt Thomas,2013,1110,64.39999999999999,4.798264138192614
1560,wallara01,Rasheed Wallace,2013,1109,105.1,5.435799929173288
1561,waltolu01,Luke Walton,2013,564,13.6,2.136900501828979
1562,warriha01,Hakim Warrick,2013,526,20.4,2.114441661456753
1563,whiteja02,James White,2013,67,0.8,0.2410075168611909
1564,wilcoch01,Chris Wilcox,2013,628,26.8,2.562956335758829
1565,willite01,Terrence Williams,2013,153,-0.3,0.5168665003973397
1566,wrighch02,Chris Wright,2013,3,0.0,0.0102272734825223
1567,youngsa01,Sam Young,2013,249,5.2,0.9307534008984136
1568,zellelu01,Luke Zeller,2013,16,-0.1,0.0529706521510978
1569,ahearbl01,Blake Ahearn,2012,19,-0.1,0.0631979251426013
1570,alabiso01,Solomon Alabi,2012,26,0.0,0.0886363646558439
1571,almonmo01,Morris Almond,2012,38,0.0,0.1295454555649348
1572,arenagi01,Gilbert Arenas,2012,552,51.2,2.6881173954360875
1573,azubuke01,Kelenna Azubuike,2012,208,9.3,0.8555476030237753
1574,balkmre01,Renaldo Balkman,2012,221,7.1,0.8652201155506184
1575,battito01,Tony Battie,2012,837,36.599999999999994,3.429787044684477
1576,bellra01,Raja Bell,2012,706,32.599999999999994,2.920204009609316
1577,bensoke02,Keith Benson,2012,3,0.0,0.010227273746753
1578,bibbymi01,Mike Bibby,2012,1001,73.19999999999999,4.565255906531291
1579,boykiea01,Earl Boykins,2012,652,26.2,2.6353256989436034
1580,brackcr01,Craig Brackins,2012,17,-0.2,0.0548049401748132
1581,brockjo01,Jon Brockman,2012,150,3.7,0.5696313539185498
1582,brownde04,Derrick Brown,2012,171,4.6,0.6553954913559156
1583,byarsde01,Derrick Byars,2012,2,0.1,0.0083929859872684
1584,cardibr01,Brian Cardinal,2012,456,15.4,1.7970651406043048
1585,cartean01,Anthony Carter,2012,623,10.5,2.289217968091778
1586,cookbr01,Brian Cook,2012,421,10.1,1.5942823918569893
1587,dampier01,Erick Dampier,2012,987,52.599999999999994,4.193119184985121
1588,davisba01,Baron Davis,2012,835,63.19999999999999,3.8418665006615704
1589,davisjo02,Josh Davis,2012,67,0.8,0.2410075171254216
1590,dawsoer01,Eric Dawson,2012,4,0.1,0.0152111678054502
1591,dioguik01,Ike Diogu,2012,225,6.5,0.8694076602893444
1592,dysonje01,Jerome Dyson,2012,9,0.1,0.0322566223509048
1593,elsonfr01,Francisco Elson,2012,472,11.8,1.7949176817639323
1594,emmetan01,Andre Emmett,2012,14,0.1,0.0493020768963593
1595,erdense01,Semih Erden,2012,69,1.7999999999999998,0.2635737304396664
1596,evansma01,Maurice Evans,2012,562,21.8,2.259216178542745
1597,eyengch01,Christian Eyenga,2012,51,-0.4,0.1675644247846915
1598,fernaru01,Rudy Fernández,2012,249,14.1,1.070910881477605
1599,fesenky01,Kyrylo Fesenko,2012,135,0.8999999999999999,0.4744005020932097
1600,flynnjo01,Jonny Flynn,2012,163,-1.1,0.5383589845556292
1601,footeje01,Jeff Foote,2012,4,-0.1,0.0120615615062376
1602,forbega01,Gary Forbes,2012,111,1.7000000000000002,0.4051807454718783
1603,fordtj01,T.J. Ford,2012,429,16.9,1.728641733302945
1604,fortsco01,Courtney Fortson,2012,10,0.0,0.0340909101103894
1605,fosteje01,Jeff Foster,2012,764,47.500000000000014,3.3525769516279276
1606,gadzuda01,Dan Gadzuric,2012,527,15.9,2.046984610897791
1607,gainesu01,Sundiata Gaines,2012,113,1.4,0.4072745178412413
1608,gladnmi01,Mickell Gladness,2012,26,0.2,0.0917859709550565
1609,greendo01,Donté Greene,2012,253,1.6,0.8876968514131811
1610,haranlu01,Luke Harangody,2012,70,0.8,0.2512347898526944
1611,hobsoda01,Darington Hobson,2012,5,-0.2,0.0138958492657222
1612,hornede01,Dennis Horner,2012,8,0.0,0.0272727282922076
1613,hughela01,Larry Hughes,2012,727,32.1,2.983920902952194
1614,jianlyi01,Yi Jianlian,2012,272,3.1000000000000005,0.9760916259300028
1615,johnsar02,Armon Johnson,2012,47,-0.1999999999999999,0.1570776674475404
1616,johnsca01,Carldell Johnson,2012,15,0.0,0.0511363646558439
1617,johnsja02,JaJuan Johnson,2012,36,0.2,0.1258768800459656
1618,johnstr01,Trey Johnson,2012,23,0.0,0.0784090919285712
1619,kaponja01,Jason Kapono,2012,509,10.3,1.8974319981562016
1620,kennedj01,D.J. Kennedy,2012,2,0.0,0.0068181828376621
1621,leslitr01,Travis Leslie,2012,10,0.1,0.0356657132599957
1622,macklve01,Vernon Macklin,2012,23,0.5,0.0862831076766027
1623,magloja01,Jamaal Magloire,2012,680,27.7,2.754402291642244
1624,mcgratr01,Tracy McGrady,2012,938,97.3,4.730010738313682
1625,millebr01,Brad Miller,2012,868,76.4,4.162240516409603
1626,moonja01,Jamario Moon,2012,286,14.3,1.200196851413181
1627,mooremi01,Mikki Moore,2012,564,22.6,2.278632785557777
1628,najered01,Eduardo Nájera,2012,619,24.7,2.499203651699509
1629,nocioan01,Andrés Nocioni,2012,514,21.8,2.095579814906381
1630,okurme01,Mehmet Okur,2012,634,54.7,3.022780960217762
1631,owensla01,Larry Owens,2012,19,0.3,0.0694971377410265
1632,parkean01,Anthony Parker,2012,494,24.5,2.0699176817639326
1633,reddmi01,Michael Redd,2012,629,55.8,3.023058340317977
1634,reidry01,Ryan Reid,2012,5,0.1,0.0186202587145411
1635,russewa02,Walker Russell,2012,28,-0.4,0.0891553338756006
1636,scalabr01,Brian Scalabrine,2012,520,7.500000000000001,1.8908375099672257
1637,simmobo01,Bobby Simmons,2012,466,20.2,1.9067466008763163
1638,singlja01,James Singleton,2012,243,8.1,0.9559681470466816
1639,skinnbr01,Brian Skinner,2012,608,15.7,2.3199713682349423
1640,smithcr01,Craig Smith,2012,403,16.0,1.6258321413201244
1641,smithje01,Jerry Smith,2012,5,0.0,0.0170454555649348
1642,thomptr02,Trey Thompkins,2012,24,0.0,0.0818181828376621
1643,thompmy02,Mychel Thompson,2012,5,-0.2,0.0138958492657222
1644,ubileed01,Edwin Ubiles,2012,4,0.0,0.0136363646558439
1645,uzohbe01,Ben Uzoh,2012,60,0.7,0.2155690776121789
1646,wafervo01,Von Wafer,2012,200,3.3,0.7337866867746702
1647,wallabe01,Ben Wallace,2012,1088,93.5,5.181531854992279
1648,watkida01,Darryl Watkins,2012,14,-0.1,0.0461524705971467
1649,westde01,Delonte West,2012,432,24.4,1.85697924225069
1650,willijo03,Jordan Williams,2012,43,1.3,0.1670633510552713
1651,willise01,Sean Williams,2012,137,3.0,0.5142895500531239
1652,willish02,Shelden Williams,2012,361,9.9,1.3865873310123222
1653,agerma01,Maurice Ager,2011,82,-1.0,0.2637974244255461
1654,allenma01,Malik Allen,2011,478,6.800000000000001,1.7366320700948372
1655,anderda03,David Andersen,2011,103,1.6,0.3763332154062189
1656,arroyca01,Carlos Arroyo,2011,569,20.1,2.256308161719748
1657,banksma01,Marcus Banks,2011,348,6.6000000000000005,1.2903006456138066
1658,bellch01,Charlie Bell,2011,376,12.5,1.4786685768951238
1659,caracde01,Derrick Caracter,2011,41,0.3,0.1444971380977007
1660,carnero01,Rodney Carney,2011,299,6.2,1.1169559784699268
1661,collija03,Jarron Collins,2011,542,15.7,2.0949713685916165
1662,collish01,Sherron Collins,2011,20,-0.2,0.0650322132587601
1663,cousima01,Marcus Cousin,2011,4,0.0,0.0136363650125181
1664,daniean01,Antonio Daniels,2011,872,47.10000000000001,3.714459557567994
1665,dowdeza01,Zabian Dowdell,2011,24,-0.1,0.08024338004473
1666,duprero01,Ronald Dupree,2011,157,1.9,0.565148533945947
1667,ewingpa02,Patrick Ewing,2011,7,-0.1,0.0222888345901845
1668,grahajo01,Joey Graham,2011,377,7.9,1.4096367229223248
1669,grahast01,Stephen Graham,2011,239,1.6,0.8399695790425825
1670,greenor01,Orien Greene,2011,131,-0.7,0.4355672884198194
1671,headlu01,Luther Head,2011,348,14.8,1.4194345038815233
1672,houseed01,Eddie House,2011,717,20.1,2.760853616265203
1673,ilgauzy01,Zydrunas Ilgauskas,2011,843,66.4,3.919532929078374
1674,mbengdj01,D.J. Mbenga,2011,234,2.4000000000000004,0.8355225496939784
1675,jacksda01,Darnell Jackson,2011,138,1.2,0.4893521846259755
1676,jetereu01,Eugene Jeter,2011,62,0.7,0.222387259787035
1677,krstine01,Nenad Krstić,2011,419,21.5,1.7669917694506
1678,lawac01,Acie Law,2011,188,1.6,0.6661059426789462
1679,lawalga01,Gani Lawal,2011,1,0.0,0.0034090922852454
1680,marksse01,Sean Marks,2011,230,2.6999999999999997,0.8266105955064337
1681,mcdyean01,Antonio McDyess,2011,1015,69.8,4.559439872528624
1682,mensapo01,Pops Mensah-Bonsu,2011,61,0.3,0.2126789562795188
1683,mingya01,Yao Ming,2011,486,66.0,2.6961882619344943
1684,onealsh01,Shaquille O'Neal,2011,1207,181.60000000000005,6.974615248333922
1685,obertfa01,Fabricio Oberto,2011,336,13.599999999999998,1.3596277751771566
1686,petermo01,Morris Peterson,2011,711,35.7,2.98606836214924
1687,poseyja01,James Posey,2011,864,51.7,3.7596277751771567
1688,powele01,Leon Powe,2011,239,12.0,1.0037491066016375
1689,ratlith01,Theo Ratliff,2011,810,47.8,3.514119543251602
1690,rautian01,Andy Rautins,2011,5,-0.2,0.0138958496223964
1691,rossqu01,Quinton Ross,2011,458,7.7,1.682623480259476
1692,silerga01,Garret Siler,2011,21,0.1,0.0731657136166699
1693,smithjo02,Joe Smith,2011,1030,60.2,4.459395133802783
1694,songada01,Darius Songaila,2011,495,15.9,1.937893702163556
1695,stojape01,Peja Stojaković,2011,804,82.5,4.040121690710442
1696,sypa01,Pape Sy,2011,3,0.0,0.0102272741034272
1697,tayloje02,Jermaine Taylor,2011,65,0.2,0.2247405167662762
1698,thomaet01,Etan Thomas,2011,409,14.7,1.6258142461864624
1699,thornal01,Al Thornton,2011,296,6.200000000000001,1.1067287057426545
1700,udokaim01,Ime Udoka,2011,316,8.8,1.215855405814236
1701,warrewi01,Willie Warren,2011,19,0.2,0.0679223349480944
1702,weaveky01,Kyle Weaver,2011,73,1.5,0.2724856849838853
1703,westma02,Mario West,2011,162,1.4,0.57431997274337
1704,willija02,Jason Williams,2011,788,38.6,3.294237653487823
1705,willija04,Jawad Williams,2011,90,0.6000000000000001,0.3162670020919741
1706,wrighan01,Antoine Wright,2011,297,3.0999999999999996,1.0613188990139495
1707,wrighju01,Julian Wright,2011,231,3.9,0.8489173242108001
1708,alexajo01,Joe Alexander,2010,67,0.4,0.2347083053651304
1709,alstora01,Rafer Alston,2010,671,32.8,2.8040354349284806
1710,anderan02,Antonio Anderson,2010,1,0.0,0.0034090927667052
1711,atkinch01,Chucky Atkins,2010,696,27.8,2.8105225501754383
1712,bendejo01,Jonathan Bender,2010,262,3.9,0.954599142874078
1713,boonejo01,Josh Boone,2010,256,9.0,1.014459558049454
1714,bowenry01,Ryan Bowen,2010,507,12.6,1.926834289617099
1715,brezepr01,Primož Brezec,2010,342,10.9,1.3375626360737918
1716,brownde02,Devin Brown,2010,465,13.1,1.7915264871833123
1717,collima01,Mardy Collins,2010,189,-1.6,0.6191213332820954
1718,curryja01,JamesOn Curry,2010,1,0.0,0.0034090927667052
1719,davispa01,Paul Davis,2010,82,0.4,0.285844669001494
1720,davisri01,Ricky Davis,2010,736,28.2,2.9531853991375
1721,diawaya01,Yakhouba Diawara,2010,187,1.6,0.662696852251315
1722,dienetr01,Travis Diener,2010,179,5.7,0.6999910541124461
1723,finlemi01,Michael Finley,2010,1103,85.30000000000001,5.103534361199061
1724,georgde01,Devean George,2010,630,18.299999999999997,2.4359162509628396
1725,giddejr01,J.R. Giddens,2010,38,0.1,0.1311202595526751
1726,gildetr01,Trey Gilder,2010,2,0.0,0.0068181836757961
1727,griffta01,Taylor Griffin,2010,8,0.0,0.0272727291303415
1728,hairsma01,Malik Hairston,2010,62,0.7999999999999999,0.223962063418101
1729,haislma01,Marcus Haislip,2010,89,0.5,0.3112831085147367
1730,hartja01,Jason Hart,2010,341,8.700000000000001,1.2995078758733625
1731,hassetr01,Trenton Hassell,2010,644,13.8,2.412777381957829
1732,hayesja01,Jarvis Hayes,2010,427,10.2,1.6163117412992751
1733,huntech01,Chris Hunter,2010,60,1.3,0.2250178973479507
1734,hunteli01,Lindsey Hunter,2010,937,32.800000000000004,3.710853616746663
1735,hunteot01,Othello Hunter,2010,23,0.2,0.0815586990659178
1736,huntest01,Steven Hunter,2010,400,10.6,1.5305654993522455
1737,iversal01,Allen Iverson,2010,914,98.9,4.673389407727336
1738,jacksce01,Cedric Jackson,2010,12,-0.2,0.0377594864674926
1739,jawaina01,Nathan Jawai,2010,45,0.1999999999999999,0.1565586990659178
1740,johnsan02,Anthony Johnson,2010,793,23.200000000000003,3.0687634234753673
1741,jonesdw02,Dwayne Jones,2010,82,1.4,0.301592700497557
1742,karlco01,Coby Karl,2010,24,0.0,0.0818181836757961
1743,lafayol01,Oliver Lafayette,2010,1,0.0,0.0034090927667052
1744,landrma01,Marcus Landry,2010,18,-0.1,0.0597888350716443
1745,masonde01,Desmond Mason,2010,643,23.2,2.55739978711173
1746,mayse01,Sean May,2010,119,2.6,0.4466267019291963
1747,morrira01,Randolph Morris,2010,74,-2.7755575615628914e-17,0.2522727291303415
1748,morriad01,Adam Morrison,2010,161,-1.5,0.5252415909771562
1749,murraro01,Ronald Murray,2010,487,8.4,1.792510739151816
1750,nestera01,Rasho Nesterović,2010,811,39.9,3.393119185823255
1751,obryapa01,Patrick O'Bryant,2010,90,0.5,0.3146921994238276
1752,ollieke01,Kevin Ollie,2010,662,14.6,2.486739443518316
1753,pecheol01,Oleksiy Pecherov,2010,111,0.6,0.387857911664343
1754,richach01,Chris Richard,2010,70,0.7,0.249659987541222
1755,rushka01,Kareem Rush,2010,346,1.7999999999999998,1.2078919130959822
1756,thomake01,Kenny Thomas,2010,632,31.199999999999996,2.6458840390802343
1757,thomati01,Tim Thomas,2010,824,35.2,3.363421619609941
1758,tuckeal02,Alando Tucker,2010,51,0.3,0.1785880476700695
1759,ukicro01,Roko Ukić,2010,85,-0.2,0.2866231228311289
1760,wilksmi01,Mike Wilks,2010,233,2.5,0.8336882624159536
1761,willima03,Marcus Williams,2010,203,0.0,0.6920454564030688
1762,ackeral01,Alex Acker,2009,30,-0.2,0.0991231234810317
1763,adamsha01,Hassan Adams,2009,73,0.8,0.2614620640680038
1764,barrybr01,Brent Barry,2009,912,70.7,4.222476738370079
1765,bastoma01,Maceo Baston,2009,105,2.3,0.3941750204030073
1766,blounma01,Mark Blount,2009,605,18.699999999999996,2.356988191483895
1767,boothca01,Calvin Booth,2009,366,8.1,1.3752863303529002
1768,bowenbr01,Bruce Bowen,2009,873,43.00000000000001,3.653301720474589
